"1774346_at","YGR254W",0.19,-0.51,0.36,0.19,0.12,-0.22,0.21,-0.49,0.04,-0.27,-0.15,-0.03,-0.03,-0.15,-0.06,-0.09,0.15,-0.27,0.51,0.1,0.34,0.37,0.25,0.19,-0.09,0.15,0.12,0.15,-0.64,0.16,0.58,0.21,-1,-1.36,-1.25,-0.36,0.23,0.26,0.39,0.36,0.07,0.52,0.68,-0.62,0.33,0.25,0.14,-0.38,-0.15,-0.29,-0.23,-0.22,-0.23,0.24,-0.03,-0.14,-0.45,-0.58,0.25,0.93,-0.04,-1,-0.36,-0.69,0.73,-0.43,0.56,0.19,-0.07,-0.4,-0.86,-0.15,-0.01,0.08,0.06,-0.03,-0.38,0.18,-0.25
"1770599_at","YKL074C",0.66,0.03,0.38,0.4,0.43,0.14,0.46,0.15,0.15,0.15,0.2,0.29,0.3,0.1,0.25,0.08,0.3,0.19,0.2,0.08,-0.07,-0.3,-0.14,-0.32,-0.2,-0.47,-0.07,0.04,-0.34,-0.04,-0.22,-0.29,0.65,0.49,0.19,0.18,0.18,0.26,0.43,0.04,-0.06,0.36,0.18,-1.06,0.37,0.06,0.18,-0.42,-0.36,-0.43,-0.69,-0.97,-1.09,-0.32,-0.42,-0.74,0.06,0.15,-0.64,-0.32,-0.56,-0.64,-0.04,-0.42,-0.36,-0.32,-0.4,-0.47,-0.36,-1.32,-0.64,-1.12,0.16,0.11,-0.07,-0.27,-0.3,-0.62,-0.74
"1779236_at","YGL237C",0.12,-0.47,-0.3,-0.18,0.21,0.29,0.01,0.03,-0.17,-0.18,-0.03,-0.12,-0.12,0.19,0.18,0.07,0.25,0.11,0.44,0.07,-0.14,-0.47,-0.32,-0.43,-0.2,-0.17,0.14,-0.27,-0.36,-0.09,0.08,-0.32,-0.03,-0.12,0.03,-0.01,0.04,-0.09,-0.07,-0.25,-0.17,0.31,-0.3,-0.27,0.16,0.14,0.06,-0.14,-0.29,-0.25,-0.34,-0.51,-0.32,-0.1,-0.25,-0.3,0.44,0.25,-0.27,0.5,0.01,-0.47,0.07,-0.47,-0.25,-0.47,-0.25,-0.38,-0.09,0.14,-0.01,-0.32,-0.15,0.03,-0.12,-0.32,-0.23,-0.04,0.51
"1778104_at","YNL280C",1.18,0.54,0.21,-0.03,0.03,-0.07,0.07,-0.1,-0.06,-0.4,-0.22,-0.43,-0.18,-0.4,-0.12,-0.3,-0.34,-0.47,-0.54,0.08,0.16,0.23,0.23,-0.23,0.03,-0.3,-0.49,-0.4,-0.2,-0.23,-0.27,-0.09,-0.1,-0.49,-0.38,0.19,0.21,0.25,-0.12,0.29,-0.01,-0.04,0.04,-0.74,-0.17,-0.36,-0.42,-0.32,-0.1,-0.92,-1.29,-0.45,0.06,0.24,-0.69,0.79,-0.43,-1,0.15,-0.22,0.06,0.03,0.15,-0.04,0.01,-1.12,-0.12,-0.18,0.07,0.11,-0.29,-0.17,0.41,0.49,0.69,0.15,-0.03,-0.3,-0.54
"1778785_at","YHL031C",-0.22,-0.14,-0.04,-0.09,-0.29,0.18,-0.14,-0.01,-0.27,-0.29,-0.07,-0.34,-0.15,-0.47,-0.79,-0.2,0.1,-0.25,0.87,0.14,-0.01,-0.3,0.12,0.01,0.1,-0.09,-0.1,-0.45,0.19,0.07,0.06,0.29,-0.15,0.15,0.12,0.04,-0.3,-0.09,-0.04,0.43,0.72,-0.1,-0.22,0.93,0.29,0.18,0.29,-0.18,-0.51,-0.54,-0.69,0.14,-0.12,0.19,-0.03,0.37,-0.22,-0.42,-0.01,0.56,0.25,-0.42,-0.36,0.58,0.07,0.46,0.1,-0.1,-0.38,0.39,-0.36,-0.49,-0.15,0.41,0.2,-0.17,-0.36,0.6,0.03
"1770551_at","YGL038C",-0.86,-0.22,0.5,0.57,-0.36,0.06,-0.69,-0.43,-0.42,0.2,0.32,0.63,0.31,0.14,-0.1,-0.12,-0.45,-0.32,0.2,0.41,0.03,0.1,0.06,0.37,0.42,0.31,0.14,0.14,0.3,0.06,0.18,0.26,0.03,1.18,0.56,-0.01,-0.43,-0.32,0.54,0.91,0.77,-0.07,-0.15,0.9,0.29,0.2,0.31,-0.07,-0.6,-1.32,-1.69,-1.29,-0.79,0.54,-0.2,0.74,0.23,0.07,-0.03,-0.01,-0.18,0.06,0.04,0.43,0.3,0.11,0.63,0.46,-0.23,0.38,0.23,-0.32,-0.06,0.2,0.39,-0.06,-0.36,0.33,0.16
"1769378_at","YFL045C",-0.4,-0.71,-0.22,0.55,0.73,0.72,0.43,0.59,0.56,-0.18,0.34,0.19,0.46,0.5,0.4,0.51,0.14,0.11,-0.69,-0.6,-0.17,0.28,0.52,0.75,0.72,0.42,0.12,0.1,0.38,-0.04,-0.45,-0.43,-0.51,-0.4,0.12,0.36,-0.03,-0.51,-0.45,0.18,0.33,0.14,0.03,0.03,-0.56,-0.47,-0.34,0.12,-0.01,-0.45,-0.58,-0.6,-0.38,0.2,-0.15,-0.2,-0.51,-0.42,0.01,-0.94,-1.69,-1.4,-0.32,-1.12,0.97,0.15,1.12,0.99,-0.07,0.87,-1.32,-1.03,0.43,0.49,1.02,0.21,-0.2,-0.69,-1.29
"1778808_at","YDL078C",-0.32,0.16,-0.04,0.16,-0.4,-0.18,-0.67,-0.38,-0.22,-0.1,0.1,-0.14,-0.07,-0.38,-0.18,0.06,0.03,-0.07,0.66,0.77,-0.1,0.04,-0.29,-0.09,0.03,0.66,0.58,0.33,0.24,0.61,1.01,1,-0.01,0.06,0.03,0.2,0.03,-0.1,-0.03,0.4,0.42,0.56,0.32,0.9,0.75,0.62,0.9,0.12,0.38,-0.09,-0.51,-0.17,0.26,0.5,-0.27,0.42,-0.12,-0.18,-0.17,0.11,0.07,-0.71,-0.6,-0.74,0.3,0.15,0.54,0.2,-0.38,-0.1,-0.86,-0.79,-0.12,0.68,-0.01,-0.03,-0.18,0.71,0.49
"1774375_at","YGR209C",-0.43,0.04,-0.17,0.07,-0.23,0.1,-0.14,-0.14,0.08,0.26,0.24,0.03,0.19,-0.06,0.31,0.11,0.12,0.04,1.07,1.18,0.57,0.5,0.04,-0.09,-0.23,0.11,0.07,0.23,0.11,0.21,0.43,0.55,0.12,-0.36,-0.34,-0.18,-0.36,-0.32,-0.54,0.06,0.41,0.16,0.25,0.1,0.25,0.36,0.9,-0.38,-0.3,-1.03,-1.47,-1.25,-0.81,0.89,-0.56,-0.23,-0.3,-0.94,-0.03,0.43,0.23,0.24,-0.09,-0.67,1.98,2.44,1.58,0.9,-0.09,0.16,-0.94,-1.09,0.18,0.04,0.83,0.37,0.46,1.2,0.25
"1775350_at","YMR039C",-0.07,0.23,-0.3,-0.49,-0.49,-0.29,-0.15,-0.27,-0.03,-0.15,-0.2,-0.29,-0.27,-0.76,-0.62,-0.4,-0.47,-0.18,0.48,-0.3,-0.17,-0.23,-0.29,-0.54,-0.6,-0.23,-0.3,-0.36,0.03,-0.12,0.15,-0.06,0.61,-1.29,0.5,-0.07,0.1,0.25,0.34,-0.01,0.18,0.46,0.14,1.34,0.42,0.32,0.49,-0.1,-1.43,-1.94,-2.18,-1.84,-1.69,0.41,-0.23,0.08,-1.56,-1.6,-0.27,-0.51,-0.43,-0.67,-0.94,-1.18,0.19,0.71,0.4,0.36,-1,0.07,-0.2,-0.29,-0.3,-0.54,-0.27,-0.29,-0.22,0.44,-0.62
"1777080_at","YJL101C",0.28,0.11,-0.1,-0.76,-0.23,-0.12,0.41,-0.1,0.03,0.07,0.16,-0.01,0.03,-0.15,0.03,-0.14,0.28,-0.04,-0.07,0.38,-0.09,-0.1,-0.38,-0.4,-0.2,-0.07,0.11,0.32,-0.06,0.31,-0.03,-0.12,-0.54,-0.38,-0.71,-0.03,-0.43,-0.25,0.01,-0.09,-0.1,-0.36,-0.25,-0.62,0.15,-0.14,-0.04,-0.64,-0.86,-1.47,-1.69,-1.12,-0.6,0.07,-0.84,0.33,-0.84,-1.6,-0.23,-0.3,-0.62,-0.64,-0.42,-0.69,0.58,0.74,-0.17,-0.47,0.08,0.18,-0.14,-0.6,0.08,0.58,-0.12,-0.67,-0.51,0.12,-0.27
"1779331_at","YOR198C",-0.04,0.92,-0.36,0.41,0.06,0.41,0.18,0.37,0.12,0.29,-0.14,0.14,-0.01,-0.07,-0.15,-0.2,0.18,0.11,-0.32,-0.34,-0.79,-0.3,0.2,0.19,0.15,0.12,-0.15,0.16,0.54,0.19,-0.12,-0.14,-0.23,-0.45,-0.34,-0.71,-0.71,-0.86,-0.74,-0.2,-0.45,-0.49,-0.58,-0.34,-0.32,-0.49,-0.34,0.14,-0.71,-0.94,-1.56,-2.12,-2.4,0.41,-0.51,-1.51,-0.15,0.04,0.16,-0.22,-0.17,-0.49,-0.12,0.78,0.65,0.51,1.33,1.34,-0.25,0.28,-0.62,-0.01,0.06,-0.12,0.25,-0.3,-0.3,0.23,-1
"1779561_at","YGR207C",-0.43,-0.14,-0.14,-0.38,-0.58,-0.07,-0.25,-0.18,0.21,0.16,-0.06,-0.23,-0.27,-0.56,-0.3,0.08,-0.42,-0.17,0.04,0.31,-0.14,-0.17,-0.25,-0.07,-0.14,0.16,0.03,0.16,0.32,0.31,0.07,0.21,-0.29,0.28,0.12,-0.38,-0.23,0.3,0.24,0.54,0.58,0.25,0.31,1.21,1.04,0.52,0.94,0.03,-0.4,-0.64,-0.94,-1.06,-1.64,0.49,-0.54,-1.36,-0.58,-0.06,-0.29,-0.15,-0.01,-0.2,-0.29,-0.14,0.29,0.64,0.37,0.24,-0.6,0.34,-0.42,-0.36,0.04,-0.12,0.38,0.14,0.15,0.9,-0.04
"1778966_at","YGR167W",0.11,-0.1,0.18,0.15,0.26,0.1,0.3,0.01,0.08,-0.14,-0.17,-0.14,-0.04,-0.34,0.12,-0.12,0.18,-0.17,0.9,-0.06,-0.09,-0.29,-0.42,-0.3,-0.18,0.04,0.21,0.11,0.14,0.48,0.36,0.29,-0.17,-0.17,-0.04,-0.04,0.12,-0.1,0.2,0.08,0.34,0.16,0.16,0.15,0.69,0.4,0.97,-0.04,-0.29,-0.58,-0.79,-1.12,-1.03,0.77,-0.34,-0.56,0.18,-0.09,-0.42,-0.29,-0.2,-0.67,-0.58,-0.42,0.56,0.56,0.54,0.46,-0.71,-0.23,-0.49,-1.03,0.11,0.08,0.06,0.23,0.34,0.88,0.44
"1773863_at","YLR354C",0.08,-0.45,-0.17,-0.07,0.14,-0.22,0.29,-0.04,0.1,-0.3,-0.07,-0.32,0.12,-0.43,0.2,-0.2,-0.29,-0.34,-0.89,0.03,-0.58,-0.2,-0.17,-0.2,-0.22,0.07,0.48,0.12,0.07,0.74,0.53,0.36,-0.29,-0.62,-0.18,0.08,0.25,0.23,0.15,0.32,0.2,0.37,0.43,-1.22,0.24,0.14,0.36,-0.27,0.08,-0.97,-1.43,-1.84,-1.79,1.06,-0.74,-0.94,-1.25,-2,-0.15,-0.14,-0.27,0.49,0.07,-1.22,0.14,-0.15,0.82,0.57,0.06,-0.15,-0.34,-0.86,0.15,0.32,0.23,-0.25,0.1,-0.97,-1.64
"1773196_at","YLR200W",0.11,0.01,-0.09,-0.22,0.2,-0.23,0.04,-0.22,0.06,0.28,-0.07,-0.14,-0.22,-0.3,-0.1,-0.3,0.19,-0.09,0.07,-0.42,-0.4,-0.3,-0.15,-0.09,-0.2,0.03,-0.07,-0.2,-0.1,-0.54,-0.25,-0.43,-0.34,-0.27,0.04,-0.17,-0.09,0.11,-0.25,-0.43,-0.15,0.23,0.07,0.04,0.49,0.39,0.77,-0.32,-0.56,-0.56,-0.71,-0.54,-0.6,0.2,-0.2,-0.29,-0.29,-0.12,-0.15,-0.4,0.24,-0.34,-0.45,0.11,0.75,1.04,-0.04,-0.12,-0.23,0.42,-0.3,-0.67,-0.15,-0.15,-0.2,-0.67,-0.38,-0.18,-0.97
"1777233_at","YLR250W",0.46,0.52,0.62,-0.17,0.01,-0.27,0.28,-0.22,0.16,0.12,0.08,-0.12,-0.09,-0.47,-0.17,-0.27,-0.06,-0.06,0.08,-0.62,-0.6,-0.56,-0.47,-0.36,-0.42,0.32,0.32,0.23,-0.14,0.53,0.52,0.31,0.71,0.45,0.21,0.14,0.37,0.39,0.5,-0.14,0.07,0.1,0.28,-0.47,0.63,0.51,0.58,-0.12,-0.1,-0.51,-0.15,-0.29,-0.1,0.8,0.28,0.37,-0.1,0.16,-0.42,0.56,0.37,-0.74,-0.07,-0.47,0.28,0.08,0.51,0.42,-0.6,-0.17,-0.45,-1.03,0.07,0.15,0.32,0.46,0.68,1.32,0.38
"1770342_at","YPR055W",-0.74,-0.07,-0.2,-0.32,-0.06,-0.1,0.01,-0.07,-0.14,-0.34,-0.27,-0.3,-0.29,-0.54,-0.18,-0.04,-0.01,0.39,-0.06,-0.79,-0.49,-0.36,-0.23,-0.23,-0.29,-0.06,-0.29,0.06,0.07,-0.04,-0.22,-0.2,-0.54,-0.2,-0.09,1.19,-0.25,-0.1,-0.18,-0.62,0.42,-0.25,1.39,0.2,-0.38,0.31,-0.67,-0.27,-0.43,-0.64,-0.67,-0.86,-0.76,0.28,-0.3,-0.79,-0.18,0.1,-0.25,0.39,-0.29,-0.06,-0.2,0.3,-0.04,-0.27,-0.27,-0.14,-0.51,0.37,-0.2,0.07,0.15,0.15,0.18,0.1,0.07,0.08,0.07
"1774072_at","YJR095W",-0.07,-0.38,-0.25,-0.29,-0.04,-0.22,0.14,-0.15,-0.14,-0.09,-0.22,-0.29,-0.1,-0.09,-0.17,-0.09,-0.12,0.04,-1.32,-0.06,-0.62,-0.86,-1.12,-0.89,-0.1,0.18,0.67,-0.06,0.11,0.43,0.37,-0.58,-0.38,-0.47,-0.34,-0.74,-0.76,-0.29,-0.58,0.72,-0.45,-1.32,-0.18,0.07,-1.09,-0.43,-0.6,-0.03,0.63,-1.47,-1.94,-2.4,-2.18,2.59,-0.69,-0.97,-0.18,-1.64,0.1,-0.32,0.18,0.93,-0.25,0.34,-0.71,-0.4,-0.51,-0.79,-0.01,0.34,0.1,-0.29,-0.6,-0.47,1.08,-0.14,-0.17,1.37,3.74
"1774424_at","YNL052W",-0.49,-0.42,-0.12,-0.51,-0.25,-0.32,-0.15,-0.42,-0.34,-0.42,-0.32,-0.64,-0.3,-0.71,-0.12,-0.49,-0.17,-0.45,0.67,0.11,0.14,0.08,-0.06,0.14,0.15,0.29,0.31,0.2,-0.22,0.39,0.18,-0.01,0.2,-0.04,0.11,-0.42,-0.54,-0.42,0.53,0.62,-0.4,-1.47,-0.42,0.98,-0.94,0.21,-0.38,-0.34,0.1,-0.09,-0.14,-0.45,-0.71,0.31,-0.03,-0.71,-1.4,-1.56,0.04,0.29,-0.27,-0.47,-0.27,-0.14,-0.36,-0.43,-0.6,-0.17,-0.09,-0.04,-0.32,-0.54,-0.23,-0.23,-0.09,0.08,0.64,1.8,2.3
"1779905_at","YER065C",-0.76,-0.04,-0.2,-0.12,-0.12,-0.09,-0.42,0.03,0.04,-0.38,-0.3,-0.4,-0.22,-0.34,-0.07,0.16,-0.25,-0.09,-1.06,1.24,0.43,0.55,-0.76,-0.49,0.51,1.16,1.71,1.06,0.4,1.11,1.56,0.93,-0.01,-0.07,-0.1,-0.36,0.04,0.36,0.04,0.46,0.1,0.33,0.04,-0.04,0.44,0.53,0.1,0.36,0.7,-1.74,-0.49,-0.15,0.41,2.34,1.4,2.22,-0.47,-3.84,-0.06,0.37,0.59,0.58,-0.71,0.44,-0.49,-0.92,-0.54,-0.12,-0.38,0.43,0.5,0.9,0.12,0.16,0.55,0.08,-0.15,0.54,3.7
"1774885_at","YJL172W",-0.49,-1,0.07,-0.54,0.28,-0.4,0.36,-0.74,-0.06,-0.94,-0.01,0.03,0.11,-0.92,-0.25,-0.22,-0.94,-0.58,-0.38,-0.84,-0.67,-0.92,-0.92,-0.69,-0.86,-0.2,0.21,0.2,-0.06,0.29,0.34,0.57,-0.42,-0.56,-1.12,-0.6,-0.62,-0.74,0.18,0.26,0.29,-0.84,-0.15,-1.25,-0.89,-0.45,-0.45,-0.64,-0.17,-2.12,-2.56,-1.6,-0.76,2.05,-0.6,1.06,-0.14,-2.18,0.15,0.92,0.66,0.5,0.98,0.03,-0.76,-0.76,-0.38,0.03,-0.47,-0.23,-0.38,-0.69,-0.25,-0.51,0.31,0.2,0.49,0.58,0.51
"1774282_at","YLR348C",-0.47,-0.29,-0.3,-0.34,0.19,-0.18,0.36,-0.32,0.11,-0.45,-0.54,-0.34,-0.03,-0.4,-0.06,-0.36,-0.64,-0.69,-0.74,0.89,-0.69,-0.1,-0.06,-0.6,-0.14,-0.07,0.19,-0.12,-0.25,0.44,-0.25,0.06,-0.69,-0.74,-0.04,0.33,0.7,0.77,0.55,0.44,0.29,0.25,0.28,-0.74,0.48,0.43,0.77,-0.62,0.45,-0.92,-0.89,-1.47,-1.18,1.24,-0.42,-0.84,-0.45,-0.97,-0.04,0.57,0.32,1.53,1.01,-0.25,-0.43,-0.86,-0.58,-0.92,0.26,0.52,0.2,0.15,-0.3,0.11,-0.01,-0.45,-0.34,0.21,-0.36
"1769802_at","YML010W",-0.23,-0.36,-0.43,-0.1,-0.49,-0.18,-0.14,-0.29,-0.01,0.24,-0.01,0.29,0.01,-0.34,-0.17,0.06,-0.34,-0.03,-0.22,0.18,0.23,0.42,0.19,0.24,0.06,0.53,0.58,0.62,0.2,0.33,0.37,0.57,-0.06,0.01,-0.3,-0.27,-0.18,-0.18,-0.14,-0.43,-0.27,-0.15,-0.47,-0.07,-0.1,-0.27,-0.42,-0.29,-0.76,-0.69,-0.34,-0.45,-0.09,-0.58,0.25,0.32,-0.71,-0.84,0.25,0.12,0.19,1.64,0.31,0.1,-0.71,-0.51,0.07,-0.3,0.87,0.12,0.38,0.88,-0.15,-0.4,-0.2,-0.27,-0.47,-0.45,-0.79
"1777853_at","YER145C",-0.92,-0.64,-0.84,-0.23,-0.27,0.1,0.03,0.26,0.4,0.72,0.7,0.63,0.7,0.51,0.58,0.6,0.64,0.73,0.32,1.31,0.86,0.23,0.59,0.55,0.56,0.38,0.15,0.42,0.36,-0.18,-0.25,0.26,-0.76,-0.81,-1.03,-0.64,0.39,1.3,0.77,0.8,0.51,-0.06,1.21,1.32,0.43,0.04,0.08,0.14,0.04,-1,-1.4,-1.18,-0.94,0.82,-0.58,-0.45,-0.81,-2,0.04,-0.12,-0.07,0.15,0.49,0.76,0.79,-1.22,-0.76,-0.56,0.01,0.52,-0.64,0.25,0.16,0.1,-0.42,-0.64,-1.09,-1.43,-1.29
"1770979_at","YIL134W",-0.32,-0.45,-0.03,-0.34,-0.14,-0.42,0.08,-0.34,-0.36,-0.2,-0.51,-0.3,-0.34,-0.58,-0.3,-0.42,0.2,-0.12,-0.67,-0.92,-0.47,-0.3,-0.04,-0.1,-0.18,-0.1,-0.09,-0.03,-0.45,-0.71,-0.62,-0.69,-0.04,-0.36,-0.36,-0.1,0.07,0.04,-0.01,-0.2,-1.32,-0.01,0.15,-0.23,-0.14,-0.1,0.04,-0.4,-0.76,-1,-1.15,-0.36,-0.51,-0.2,-0.43,0.38,-0.97,-0.86,-0.01,-0.12,0.14,0.46,0.2,0.1,-0.47,-0.47,-0.58,-0.51,-0.45,0.3,-0.32,-0.3,-0.45,0.01,0.26,-0.22,-0.14,0.38,-0.64
"1770566_at","YOR028C",-0.51,1.18,-0.32,-0.29,-0.71,-0.74,-0.6,-0.58,-0.27,0.01,-0.62,-0.25,-0.34,-0.6,-1.15,-0.45,-0.54,-0.18,-1.25,-0.47,-0.4,-0.22,-0.36,-0.4,-0.45,-0.27,-0.49,-0.84,-0.34,0.06,-0.06,0.56,-0.92,0.06,-0.42,-0.32,-0.49,-0.14,-0.2,0.28,0.81,-0.89,-0.4,0.07,-1.03,-0.42,-0.56,-0.38,-1.32,-1.64,-1.89,-1.43,-1.15,0.26,-0.6,0.26,-1.89,-2.74,0.28,1.47,0.14,0.12,-0.84,0.04,-0.45,-0.27,-0.92,-0.97,-0.58,0.59,0.23,0.28,-0.38,-0.3,-0.3,-0.2,-0.32,1.38,-0.12
"1779478_at","YGL026C",0.12,0.08,-0.1,0.21,0.19,0.15,0.19,0.03,0.04,-0.06,-0.01,0.01,0.16,-0.2,0.12,-0.01,-0.17,-0.01,-0.84,0.04,0.18,0.03,-0.29,-0.22,0.01,0.29,0.37,0.6,-0.04,0.4,0.3,0.54,-0.32,-0.12,-0.15,-0.09,0.08,-0.18,-0.07,-0.04,-0.03,-0.06,-0.07,-0.42,-0.04,-0.06,0.11,-0.27,0.01,-0.56,-1.22,-1,-0.69,0.57,-0.81,-0.56,-0.86,-1.09,0.41,0.4,0.11,0.41,0.49,0.07,-0.34,-0.94,0.03,0.37,0.68,0.37,0.86,0.96,0.21,0.38,0.42,0.03,-0.18,-0.3,-0.92
"1769383_at","YIR021W",-0.14,-0.4,0.06,-0.22,-0.29,-0.49,-0.23,-0.49,-0.29,-0.06,-0.38,-0.06,-0.22,-0.18,-0.43,-0.36,-0.32,-0.12,-0.81,-0.58,-0.3,-0.62,-0.32,0.18,0.04,0.11,-0.01,-0.07,0.16,0.25,-0.27,0.06,0.7,0.71,-0.04,0.1,0.25,0.69,1.27,0.94,0.21,0.41,0.55,0.11,0.99,0.9,0.76,-0.71,-0.42,-0.64,-0.94,-0.71,-0.76,0.07,-0.74,-0.3,-1.43,-1.03,0.04,-0.84,-0.32,0.18,-0.34,-0.06,-0.3,-0.06,-0.81,-0.86,-0.23,0.52,0.29,0.38,-0.3,-0.38,-0.22,-0.43,-0.3,-0.34,-1.32
"1770908_at","YML015C",-0.18,-0.18,-0.12,-0.12,0.01,0.06,-0.01,0.14,0.07,-0.07,-0.01,-0.09,-0.17,-0.47,-0.06,0.07,-0.25,-0.17,0.16,-0.51,-0.07,-0.01,0.24,-0.09,-0.06,-0.09,-0.32,-0.43,-0.29,-0.51,-0.6,-0.43,0.28,0.26,0.26,0.04,0.21,0.19,0.01,-0.04,-0.07,0.15,0.04,-0.12,0.18,-0.09,0.12,-0.23,-0.43,-0.34,-0.58,-0.79,-0.81,-0.34,-0.6,-0.47,-0.51,-0.67,0.45,-0.86,-0.09,-0.3,-0.42,0.59,0.06,-0.17,-0.38,-0.43,-0.22,0.63,0.41,0.63,-0.06,-0.01,0.28,-0.07,-0.03,0.69,-0.22
"1778320_at","YJL209W",-0.2,-0.03,-0.14,0.33,0.04,0.37,-0.15,0.31,-0.01,-0.18,0.06,-0.1,-0.14,-0.14,-0.04,0.11,-0.06,-0.34,0.01,-0.25,-0.01,0.06,0.3,0.07,0.19,-0.36,-0.22,-0.3,-0.25,-0.49,-0.4,-0.32,0.58,0.46,0.36,0.23,0.34,0.28,0.51,0.23,0.29,0.38,0.36,0.31,0.42,0.24,0.14,-0.04,-0.74,-0.09,-0.56,-0.56,-0.51,-0.84,-0.84,-0.74,-0.81,-0.54,-0.15,-0.47,0.07,-0.43,-0.22,0.15,-0.12,-0.58,-0.71,-0.56,-0.34,0.43,0.7,0.38,0.06,-0.04,-0.32,-0.43,-0.56,-0.01,-0.6
"1772635_at","YNL314W",0.01,-0.42,-0.07,0.04,0.31,0.24,0.04,-0.18,-0.23,-0.27,-0.12,-0.36,-0.18,-0.38,-0.23,-0.14,0.19,0.21,-0.06,-0.15,-0.07,-0.36,-0.22,-0.14,-0.07,-0.06,-0.09,-0.15,-0.14,-0.23,-0.3,-0.14,0.03,0.16,0.18,0.15,0.2,0.12,0.19,0.24,0.01,0.12,-0.07,-0.01,-0.03,-0.17,-0.06,-0.49,-0.27,-0.49,-0.79,-0.58,-0.49,0.23,-0.25,-0.49,-0.03,-0.74,-0.2,-0.25,-0.14,-0.2,-0.07,-0.29,-0.22,-0.4,-0.43,-0.29,-0.06,-0.15,0.04,-0.18,-0.1,-0.1,0.1,-0.49,-0.27,-0.43,-0.23
"1771795_at","YDL145C",-0.34,-0.58,-0.22,-0.03,-0.12,-0.14,-0.1,0.2,-0.18,-0.42,-0.32,-0.15,-0.36,0.03,0.12,-0.14,-0.15,-0.22,-1.09,-0.69,-0.86,-0.92,-0.29,-0.32,-0.06,-0.14,0.34,0.29,-0.47,0.37,-0.07,-0.56,-0.23,-0.62,0.16,-0.14,-0.17,-0.27,-0.23,-0.27,-0.17,-0.23,-0.64,-0.4,-0.6,-0.49,-0.74,-0.32,-0.17,-0.49,-1,-1.36,-1.22,0.18,-0.64,-0.42,-0.27,-1.25,0.04,0.28,-0.09,0.29,0.24,0.2,-0.58,-0.62,-0.18,0.06,0.32,-0.03,0.62,1.01,0.07,0.2,-0.07,-0.22,-0.27,-1.03,-1.03
"1775403_at","YDL140C",-0.34,-0.76,-0.84,-0.27,-0.6,-0.38,-0.38,-0.34,-0.47,-0.23,-0.27,-0.04,-0.54,-0.64,-0.45,0.16,-0.42,-0.29,-0.49,-0.01,-0.1,-0.01,-0.6,-0.25,-0.17,0.04,0.21,0.24,-0.25,0.43,-0.71,0.07,-0.22,-0.06,-0.6,-0.51,-0.67,-0.27,0.03,1.26,0.03,-0.81,-0.74,-0.86,-1.09,-0.69,-0.74,-0.32,-0.67,-0.81,-1.18,-0.86,-0.54,-0.15,-0.51,-0.27,-0.3,-0.18,-0.07,0.15,-0.4,0.78,0.18,0.38,-1.51,-0.94,-0.81,-0.89,0.31,-0.43,1.01,1.28,-0.1,0.01,-0.29,-0.62,-0.6,-1,-1.03
"1780146_at","YPR189W",-0.64,-0.47,-0.42,-0.18,-0.03,-0.04,-0.34,-0.01,-0.1,-0.2,0.11,-0.23,-0.2,-0.14,0.14,-0.01,0.08,-0.04,-0.42,-0.42,-0.43,-0.15,-0.32,-0.49,-0.6,-0.42,-0.2,-0.27,-0.56,-0.17,-0.47,-0.49,-0.12,0.03,-0.07,-0.36,-0.17,-0.3,-0.1,0.04,-0.17,-0.34,-0.38,-0.4,-0.49,-0.38,-0.32,0.11,-0.4,-0.45,-0.34,-0.38,-0.45,-0.34,-0.58,-0.34,-0.2,-0.17,-0.56,0.06,-0.15,0.28,0.25,0.12,-0.76,-0.6,-0.6,-0.54,0.24,0.14,0.61,0.37,-0.1,-0.07,-0.22,-0.2,-0.43,-0.79,-0.84
"1773541_at","YDL138W",-0.15,0.43,0.38,-0.17,-0.07,-0.42,0.08,0.28,0.1,-0.27,0.43,0.07,-0.15,0.34,0.06,0.04,-0.1,0.25,-0.25,-0.25,-0.2,-0.22,-0.01,-0.3,-0.36,-0.18,-0.54,-0.36,-0.42,-0.4,-0.38,-0.29,0.07,0.23,-0.18,-0.49,-0.27,0.24,0.25,-0.06,0.23,-0.38,-0.03,0.07,-0.15,-0.29,-0.6,-0.29,-0.56,-0.84,-0.79,-0.94,-0.94,-0.23,-0.38,-0.4,-0.04,-0.14,-0.27,1.03,0.48,0.67,0.19,0.07,-0.79,-0.74,-0.97,-0.97,-0.18,0.31,0.82,0.33,-0.18,-0.09,-0.17,-0.43,-0.51,-0.51,-0.23
"1779111_at","YAL041W",-0.27,-0.74,-0.22,0.11,-0.09,0.01,-0.07,0.32,-0.23,-0.14,-0.18,0.03,-0.29,-0.23,0.04,0.1,0.04,-0.23,0.11,-0.43,-0.4,-0.12,-0.1,-0.54,-0.62,-0.36,-0.38,-0.3,-0.56,-0.34,-0.51,-0.34,-0.14,-0.22,-0.06,0.12,0.19,0.28,0.16,0.03,-0.18,0.15,-0.1,0.11,-0.06,-0.2,-0.43,-0.18,-0.64,-0.84,-1.06,-1.09,-0.92,0.01,-0.15,-0.38,-0.27,-0.36,0.1,0.32,0.5,0.46,0.39,0.36,-0.38,-0.69,0.01,-0.22,0.3,0.34,0.72,0.53,0.12,-0.03,0.06,-0.62,-0.29,-0.81,-0.47
